Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
MY1,NOX,09/05/2017 22:00,107.30000,ppb,P
MY1,NOX,09/05/2017 22:15,107.30000,ppb,P
MY1,NOX,09/05/2017 22:30,107.30000,ppb,P
MY1,NOX,09/05/2017 22:45,107.30000,ppb,P
MY1,NOX,09/05/2017 23:00,104.30000,ppb,P
MY1,NOX,09/05/2017 23:15,104.30000,ppb,P
MY1,NOX,09/05/2017 23:30,104.30000,ppb,P
MY1,NOX,09/05/2017 23:45,104.30000,ppb,P
MY1,NOX,10/05/2017 00:00,71.90000,ppb,P
MY1,NOX,10/05/2017 00:15,71.90000,ppb,P
MY1,NOX,10/05/2017 00:30,71.90000,ppb,P
MY1,NOX,10/05/2017 00:45,71.90000,ppb,P
MY1,NOX,10/05/2017 01:00,44.70000,ppb,P
MY1,NOX,10/05/2017 01:15,44.70000,ppb,P
MY1,NOX,10/05/2017 01:30,44.70000,ppb,P
MY1,NOX,10/05/2017 01:45,44.70000,ppb,P
MY1,NOX,10/05/2017 02:00,43.40000,ppb,P
MY1,NOX,10/05/2017 02:15,43.40000,ppb,P
MY1,NOX,10/05/2017 02:30,43.40000,ppb,P
MY1,NOX,10/05/2017 02:45,43.40000,ppb,P
MY1,NOX,10/05/2017 03:00,95.70000,ppb,P
MY1,NOX,10/05/2017 03:15,95.70000,ppb,P
MY1,NOX,10/05/2017 03:30,95.70000,ppb,P
MY1,NOX,10/05/2017 03:45,95.70000,ppb,P
MY1,NOX,10/05/2017 04:00,107.40000,ppb,P
MY1,NOX,10/05/2017 04:15,107.40000,ppb,P
MY1,NOX,10/05/2017 04:30,107.40000,ppb,P
MY1,NOX,10/05/2017 04:45,107.40000,ppb,P
MY1,NOX,10/05/2017 05:00,156.70000,ppb,P
MY1,NOX,10/05/2017 05:15,156.70000,ppb,P
MY1,NOX,10/05/2017 05:30,156.70000,ppb,P
MY1,NOX,10/05/2017 05:45,156.70000,ppb,P
MY1,NOX,10/05/2017 06:00,215.39999,ppb,P
MY1,NOX,10/05/2017 06:15,215.39999,ppb,P
MY1,NOX,10/05/2017 06:30,215.39999,ppb,P
MY1,NOX,10/05/2017 06:45,215.39999,ppb,P
MY1,NOX,10/05/2017 07:00,225.80000,ppb,P
MY1,NOX,10/05/2017 07:15,225.80000,ppb,P
MY1,NOX,10/05/2017 07:30,225.80000,ppb,P
MY1,NOX,10/05/2017 07:45,225.80000,ppb,P
MY1,NOX,10/05/2017 08:00,227.50000,ppb,P
MY1,NOX,10/05/2017 08:15,227.50000,ppb,P
MY1,NOX,10/05/2017 08:30,227.50000,ppb,P
MY1,NOX,10/05/2017 08:45,227.50000,ppb,P
MY1,NOX,10/05/2017 09:00,227.00000,ppb,P
MY1,NOX,10/05/2017 09:15,227.00000,ppb,P
MY1,NOX,10/05/2017 09:30,227.00000,ppb,P
MY1,NOX,10/05/2017 09:45,227.00000,ppb,P
MY1,NOX,10/05/2017 10:00,244.39999,ppb,P
MY1,NOX,10/05/2017 10:15,244.39999,ppb,P
MY1,NOX,10/05/2017 10:30,244.39999,ppb,P
MY1,NOX,10/05/2017 10:45,244.39999,ppb,P
MY1,NOX,10/05/2017 11:00,208.20000,ppb,P
MY1,NOX,10/05/2017 11:15,208.20000,ppb,P
MY1,NOX,10/05/2017 11:30,208.20000,ppb,P
MY1,NOX,10/05/2017 11:45,208.20000,ppb,P
MY1,NOX,10/05/2017 12:00,247.80000,ppb,P
MY1,NOX,10/05/2017 12:15,247.80000,ppb,P
MY1,NOX,10/05/2017 12:30,247.80000,ppb,P
MY1,NOX,10/05/2017 12:45,247.80000,ppb,P
MY1,NOX,10/05/2017 13:00,199.60001,ppb,P
MY1,NOX,10/05/2017 13:15,199.60001,ppb,P
MY1,NOX,10/05/2017 13:30,199.60001,ppb,P
MY1,NOX,10/05/2017 13:45,199.60001,ppb,P
MY1,NOX,10/05/2017 14:00,237.39999,ppb,P
MY1,NOX,10/05/2017 14:15,237.39999,ppb,P
MY1,NOX,10/05/2017 14:30,237.39999,ppb,P
MY1,NOX,10/05/2017 14:45,237.39999,ppb,P
MY1,NOX,10/05/2017 15:00,193.80000,ppb,P
MY1,NOX,10/05/2017 15:15,193.80000,ppb,P
MY1,NOX,10/05/2017 15:30,193.80000,ppb,P
MY1,NOX,10/05/2017 15:45,193.80000,ppb,P
MY1,NOX,10/05/2017 16:00,313.20001,ppb,P
MY1,NOX,10/05/2017 16:15,313.20001,ppb,P
MY1,NOX,10/05/2017 16:30,313.20001,ppb,P
MY1,NOX,10/05/2017 16:45,313.20001,ppb,P
MY1,NOX,10/05/2017 17:00,260.00000,ppb,P
MY1,NOX,10/05/2017 17:15,260.00000,ppb,P
MY1,NOX,10/05/2017 17:30,260.00000,ppb,P
MY1,NOX,10/05/2017 17:45,260.00000,ppb,P
MY1,NOX,10/05/2017 18:00,235.10001,ppb,P
MY1,NOX,10/05/2017 18:15,235.10001,ppb,P
MY1,NOX,10/05/2017 18:30,235.10001,ppb,P
MY1,NOX,10/05/2017 18:45,235.10001,ppb,P
MY1,NOX,10/05/2017 19:00,135.20000,ppb,P
MY1,NOX,10/05/2017 19:15,135.20000,ppb,P
MY1,NOX,10/05/2017 19:30,135.20000,ppb,P
MY1,NOX,10/05/2017 19:45,135.20000,ppb,P
MY1,NOX,10/05/2017 20:00,142.70000,ppb,P
MY1,NOX,10/05/2017 20:15,142.70000,ppb,P
MY1,NOX,10/05/2017 20:30,142.70000,ppb,P
MY1,NOX,10/05/2017 20:45,142.70000,ppb,P
MY1,NOX,10/05/2017 21:00,134.00000,ppb,P
MY1,NOX,10/05/2017 21:15,134.00000,ppb,P
MY1,NOX,10/05/2017 21:30,134.00000,ppb,P
MY1,NOX,10/05/2017 21:45,134.00000,ppb,P
MY1,NOX,10/05/2017 22:00,112.50000,ppb,P
MY1,NOX,10/05/2017 22:15,112.50000,ppb,P
MY1,NOX,10/05/2017 22:30,112.50000,ppb,P
MY1,NOX,10/05/2017 22:45,112.50000,ppb,P
MY1,NOX,10/05/2017 23:00,89.70000,ppb,P
MY1,NOX,10/05/2017 23:15,89.70000,ppb,P
MY1,NOX,10/05/2017 23:30,89.70000,ppb,P
MY1,NOX,10/05/2017 23:45,89.70000,ppb,P
MY1,NOX,11/05/2017 00:00,68.20000,ppb,P
MY1,NOX,11/05/2017 00:15,68.20000,ppb,P
MY1,NOX,11/05/2017 00:30,68.20000,ppb,P
MY1,NOX,11/05/2017 00:45,68.20000,ppb,P
MY1,NOX,11/05/2017 01:00,35.40000,ppb,P
MY1,NOX,11/05/2017 01:15,35.40000,ppb,P
MY1,NOX,11/05/2017 01:30,35.40000,ppb,P
MY1,NOX,11/05/2017 01:45,35.40000,ppb,P
MY1,NOX,11/05/2017 02:00,20.60000,ppb,P
MY1,NOX,11/05/2017 02:15,20.60000,ppb,P
MY1,NOX,11/05/2017 02:30,20.60000,ppb,P
MY1,NOX,11/05/2017 02:45,20.60000,ppb,P
MY1,NOX,11/05/2017 03:00,18.20000,ppb,P
MY1,NOX,11/05/2017 03:15,18.20000,ppb,P
MY1,NOX,11/05/2017 03:30,18.20000,ppb,P
MY1,NOX,11/05/2017 03:45,18.20000,ppb,P
MY1,NOX,11/05/2017 04:00,38.30000,ppb,P
MY1,NOX,11/05/2017 04:15,38.30000,ppb,P
MY1,NOX,11/05/2017 04:30,38.30000,ppb,P
MY1,NOX,11/05/2017 04:45,38.30000,ppb,P
MY1,NOX,11/05/2017 05:00,71.40000,ppb,P
MY1,NOX,11/05/2017 05:15,71.40000,ppb,P
MY1,NOX,11/05/2017 05:30,71.40000,ppb,P
MY1,NOX,11/05/2017 05:45,71.40000,ppb,P
MY1,NOX,11/05/2017 06:00,192.80000,ppb,P
MY1,NOX,11/05/2017 06:15,192.80000,ppb,P
MY1,NOX,11/05/2017 06:30,192.80000,ppb,P
MY1,NOX,11/05/2017 06:45,192.80000,ppb,P
MY1,NOX,11/05/2017 07:00,189.39999,ppb,P
MY1,NOX,11/05/2017 07:15,189.39999,ppb,P
MY1,NOX,11/05/2017 07:30,189.39999,ppb,P
MY1,NOX,11/05/2017 07:45,189.39999,ppb,P
MY1,NOX,11/05/2017 08:00,211.20000,ppb,P
MY1,NOX,11/05/2017 08:15,211.20000,ppb,P
MY1,NOX,11/05/2017 08:30,211.20000,ppb,P
MY1,NOX,11/05/2017 08:45,211.20000,ppb,P
MY1,NOX,11/05/2017 09:00,293.10001,ppb,P
MY1,NOX,11/05/2017 09:15,293.10001,ppb,P
MY1,NOX,11/05/2017 09:30,293.10001,ppb,P
MY1,NOX,11/05/2017 09:45,293.10001,ppb,P
MY1,NOX,11/05/2017 10:00,238.20000,ppb,P
MY1,NOX,11/05/2017 10:15,238.20000,ppb,P
MY1,NOX,11/05/2017 10:30,238.20000,ppb,P
MY1,NOX,11/05/2017 10:45,238.20000,ppb,P
MY1,NOX,11/05/2017 11:00,204.60001,ppb,P
MY1,NOX,11/05/2017 11:15,204.60001,ppb,P
MY1,NOX,11/05/2017 11:30,204.60001,ppb,P
MY1,NOX,11/05/2017 11:45,204.60001,ppb,P
MY1,NOX,11/05/2017 12:00,204.80000,ppb,P
MY1,NOX,11/05/2017 12:15,204.80000,ppb,P
MY1,NOX,11/05/2017 12:30,204.80000,ppb,P
MY1,NOX,11/05/2017 12:45,204.80000,ppb,P
MY1,NOX,11/05/2017 13:00,258.89999,ppb,P
MY1,NOX,11/05/2017 13:15,258.89999,ppb,P
MY1,NOX,11/05/2017 13:30,258.89999,ppb,P
MY1,NOX,11/05/2017 13:45,258.89999,ppb,P
MY1,NOX,11/05/2017 14:00,365.50000,ppb,P
MY1,NOX,11/05/2017 14:15,365.50000,ppb,P
MY1,NOX,11/05/2017 14:30,365.50000,ppb,P
MY1,NOX,11/05/2017 14:45,365.50000,ppb,P
MY1,NOX,11/05/2017 15:00,291.70001,ppb,P
MY1,NOX,11/05/2017 15:15,291.70001,ppb,P
MY1,NOX,11/05/2017 15:30,291.70001,ppb,P
MY1,NOX,11/05/2017 15:45,291.70001,ppb,P
MY1,NOX,11/05/2017 16:00,360.79999,ppb,P
MY1,NOX,11/05/2017 16:15,360.79999,ppb,P
MY1,NOX,11/05/2017 16:30,360.79999,ppb,P
MY1,NOX,11/05/2017 16:45,360.79999,ppb,P
MY1,NOX,11/05/2017 17:00,339.10001,ppb,P
MY1,NOX,11/05/2017 17:15,339.10001,ppb,P
MY1,NOX,11/05/2017 17:30,339.10001,ppb,P
MY1,NOX,11/05/2017 17:45,339.10001,ppb,P
MY1,NOX,11/05/2017 18:00,189.60001,ppb,P
MY1,NOX,11/05/2017 18:15,189.60001,ppb,P
MY1,NOX,11/05/2017 18:30,189.60001,ppb,P
MY1,NOX,11/05/2017 18:45,189.60001,ppb,P
MY1,NOX,11/05/2017 19:00,130.30000,ppb,P
MY1,NOX,11/05/2017 19:15,130.30000,ppb,P
MY1,NOX,11/05/2017 19:30,130.30000,ppb,P
MY1,NOX,11/05/2017 19:45,130.30000,ppb,P
MY1,NOX,11/05/2017 20:00,169.50000,ppb,P
MY1,NOX,11/05/2017 20:15,169.50000,ppb,P
MY1,NOX,11/05/2017 20:30,169.50000,ppb,P
MY1,NOX,11/05/2017 20:45,169.50000,ppb,P
MY1,NOX,11/05/2017 21:00,144.20000,ppb,P
MY1,NOX,11/05/2017 21:15,144.20000,ppb,P
MY1,NOX,11/05/2017 21:30,144.20000,ppb,P
MY1,NOX,11/05/2017 21:45,144.20000,ppb,P
MY1,NOX,11/05/2017 22:00,186.80000,ppb,P
MY1,NOX,11/05/2017 22:15,186.80000,ppb,P
MY1,NOX,11/05/2017 22:30,186.80000,ppb,P
MY1,NOX,11/05/2017 22:45,186.80000,ppb,P
MY1,NOX,11/05/2017 23:00,80.60000,ppb,P
MY1,NOX,11/05/2017 23:15,80.60000,ppb,P
MY1,NOX,11/05/2017 23:30,80.60000,ppb,P
MY1,NOX,11/05/2017 23:45,80.60000,ppb,P
MY1,NOX,12/05/2017 00:00,113.50000,ppb,P
MY1,NOX,12/05/2017 00:15,113.50000,ppb,P
MY1,NOX,12/05/2017 00:30,113.50000,ppb,P
MY1,NOX,12/05/2017 00:45,113.50000,ppb,P
MY1,NOX,12/05/2017 01:00,82.70000,ppb,P
MY1,NOX,12/05/2017 01:15,82.70000,ppb,P
MY1,NOX,12/05/2017 01:30,82.70000,ppb,P
MY1,NOX,12/05/2017 01:45,82.70000,ppb,P
MY1,NOX,12/05/2017 02:00,55.80000,ppb,P
MY1,NOX,12/05/2017 02:15,55.80000,ppb,P
MY1,NOX,12/05/2017 02:30,55.80000,ppb,P
MY1,NOX,12/05/2017 02:45,55.80000,ppb,P
MY1,NOX,12/05/2017 03:00,101.10000,ppb,P
MY1,NOX,12/05/2017 03:15,101.10000,ppb,P
MY1,NOX,12/05/2017 03:30,101.10000,ppb,P
MY1,NOX,12/05/2017 03:45,101.10000,ppb,P
MY1,NOX,12/05/2017 04:00,108.30000,ppb,P
MY1,NOX,12/05/2017 04:15,108.30000,ppb,P
MY1,NOX,12/05/2017 04:30,108.30000,ppb,P
MY1,NOX,12/05/2017 04:45,108.30000,ppb,P
MY1,NOX,12/05/2017 05:00,199.50000,ppb,P
MY1,NOX,12/05/2017 05:15,199.50000,ppb,P
MY1,NOX,12/05/2017 05:30,199.50000,ppb,P
MY1,NOX,12/05/2017 05:45,199.50000,ppb,P
MY1,NOX,12/05/2017 06:00,298.60001,ppb,P
MY1,NOX,12/05/2017 06:15,298.60001,ppb,P
MY1,NOX,12/05/2017 06:30,298.60001,ppb,P
MY1,NOX,12/05/2017 06:45,298.60001,ppb,P
MY1,NOX,12/05/2017 07:00,335.60001,ppb,P
MY1,NOX,12/05/2017 07:15,335.60001,ppb,P
MY1,NOX,12/05/2017 07:30,335.60001,ppb,P
MY1,NOX,12/05/2017 07:45,335.60001,ppb,P
MY1,NOX,12/05/2017 08:00,316.10001,ppb,P
MY1,NOX,12/05/2017 08:15,316.10001,ppb,P
MY1,NOX,12/05/2017 08:30,316.10001,ppb,P
MY1,NOX,12/05/2017 08:45,316.10001,ppb,P
MY1,NOX,12/05/2017 09:00,275.00000,ppb,P
MY1,NOX,12/05/2017 09:15,275.00000,ppb,P
MY1,NOX,12/05/2017 09:30,275.00000,ppb,P
MY1,NOX,12/05/2017 09:45,275.00000,ppb,P
MY1,NOX,12/05/2017 10:00,304.29999,ppb,P
MY1,NOX,12/05/2017 10:15,304.29999,ppb,P
MY1,NOX,12/05/2017 10:30,304.29999,ppb,P
MY1,NOX,12/05/2017 10:45,304.29999,ppb,P
MY1,NOX,12/05/2017 11:00,323.39999,ppb,P
MY1,NOX,12/05/2017 11:15,323.39999,ppb,P
MY1,NOX,12/05/2017 11:30,323.39999,ppb,P
MY1,NOX,12/05/2017 11:45,323.39999,ppb,P
MY1,NOX,12/05/2017 12:00,288.29999,ppb,P
MY1,NOX,12/05/2017 12:15,288.29999,ppb,P
MY1,NOX,12/05/2017 12:30,288.29999,ppb,P
MY1,NOX,12/05/2017 12:45,288.29999,ppb,P
MY1,NOX,12/05/2017 13:00,270.50000,ppb,P
MY1,NOX,12/05/2017 13:15,270.50000,ppb,P
MY1,NOX,12/05/2017 13:30,270.50000,ppb,P
MY1,NOX,12/05/2017 13:45,270.50000,ppb,P
MY1,NOX,12/05/2017 14:00,321.70001,ppb,P
MY1,NOX,12/05/2017 14:15,321.70001,ppb,P
MY1,NOX,12/05/2017 14:30,321.70001,ppb,P
MY1,NOX,12/05/2017 14:45,321.70001,ppb,P
MY1,NOX,12/05/2017 15:00,289.10001,ppb,P
MY1,NOX,12/05/2017 15:15,289.10001,ppb,P
MY1,NOX,12/05/2017 15:30,289.10001,ppb,P
MY1,NOX,12/05/2017 15:45,289.10001,ppb,P
MY1,NOX,12/05/2017 16:00,302.00000,ppb,P
MY1,NOX,12/05/2017 16:15,302.00000,ppb,P
MY1,NOX,12/05/2017 16:30,302.00000,ppb,P
MY1,NOX,12/05/2017 16:45,302.00000,ppb,P
MY1,NOX,12/05/2017 17:00,256.00000,ppb,P
MY1,NOX,12/05/2017 17:15,256.00000,ppb,P
MY1,NOX,12/05/2017 17:30,256.00000,ppb,P
MY1,NOX,12/05/2017 17:45,256.00000,ppb,P
MY1,NOX,12/05/2017 18:00,175.20000,ppb,P
MY1,NOX,12/05/2017 18:15,175.20000,ppb,P
MY1,NOX,12/05/2017 18:30,175.20000,ppb,P
MY1,NOX,12/05/2017 18:45,175.20000,ppb,P
MY1,NOX,12/05/2017 19:00,191.50000,ppb,P
MY1,NOX,12/05/2017 19:15,191.50000,ppb,P
MY1,NOX,12/05/2017 19:30,191.50000,ppb,P
MY1,NOX,12/05/2017 19:45,191.50000,ppb,P
MY1,NOX,12/05/2017 20:00,106.90000,ppb,P
MY1,NOX,12/05/2017 20:15,106.90000,ppb,P
MY1,NOX,12/05/2017 20:30,106.90000,ppb,P
MY1,NOX,12/05/2017 20:45,106.90000,ppb,P
MY1,NOX,12/05/2017 21:00,127.70000,ppb,P
MY1,NOX,12/05/2017 21:15,127.70000,ppb,P
MY1,NOX,12/05/2017 21:30,127.70000,ppb,P
MY1,NOX,12/05/2017 21:45,127.70000,ppb,P
MY1,NOX,12/05/2017 22:00,130.39999,ppb,P
MY1,NOX,12/05/2017 22:15,130.39999,ppb,P
MY1,NOX,12/05/2017 22:30,130.39999,ppb,P
MY1,NOX,12/05/2017 22:45,130.39999,ppb,P
MY1,NOX,12/05/2017 23:00,104.90000,ppb,P
MY1,NOX,12/05/2017 23:15,104.90000,ppb,P
MY1,NOX,12/05/2017 23:30,104.90000,ppb,P
MY1,NOX,12/05/2017 23:45,104.90000,ppb,P
MY1,NOX,13/05/2017 00:00,92.70000,ppb,P
MY1,NOX,13/05/2017 00:15,92.70000,ppb,P
MY1,NOX,13/05/2017 00:30,92.70000,ppb,P
MY1,NOX,13/05/2017 00:45,92.70000,ppb,P
MY1,NOX,13/05/2017 01:00,59.20000,ppb,P
MY1,NOX,13/05/2017 01:15,59.20000,ppb,P
MY1,NOX,13/05/2017 01:30,59.20000,ppb,P
MY1,NOX,13/05/2017 01:45,59.20000,ppb,P
MY1,NOX,13/05/2017 02:00,60.90000,ppb,P
MY1,NOX,13/05/2017 02:15,60.90000,ppb,P
MY1,NOX,13/05/2017 02:30,60.90000,ppb,P
MY1,NOX,13/05/2017 02:45,60.90000,ppb,P
MY1,NOX,13/05/2017 03:00,57.90000,ppb,P
MY1,NOX,13/05/2017 03:15,57.90000,ppb,P
MY1,NOX,13/05/2017 03:30,57.90000,ppb,P
MY1,NOX,13/05/2017 03:45,57.90000,ppb,P
MY1,NOX,13/05/2017 04:00,110.50000,ppb,P
MY1,NOX,13/05/2017 04:15,110.50000,ppb,P
MY1,NOX,13/05/2017 04:30,110.50000,ppb,P
MY1,NOX,13/05/2017 04:45,110.50000,ppb,P
MY1,NOX,13/05/2017 05:00,108.20000,ppb,P
MY1,NOX,13/05/2017 05:15,108.20000,ppb,P
MY1,NOX,13/05/2017 05:30,108.20000,ppb,P
MY1,NOX,13/05/2017 05:45,108.20000,ppb,P
MY1,NOX,13/05/2017 06:00,131.70000,ppb,P
MY1,NOX,13/05/2017 06:15,131.70000,ppb,P
MY1,NOX,13/05/2017 06:30,131.70000,ppb,P
MY1,NOX,13/05/2017 06:45,131.70000,ppb,P
MY1,NOX,13/05/2017 07:00,161.10001,ppb,P
MY1,NOX,13/05/2017 07:15,161.10001,ppb,P
MY1,NOX,13/05/2017 07:30,161.10001,ppb,P
MY1,NOX,13/05/2017 07:45,161.10001,ppb,P
MY1,NOX,13/05/2017 08:00,178.10001,ppb,P
MY1,NOX,13/05/2017 08:15,178.10001,ppb,P
MY1,NOX,13/05/2017 08:30,178.10001,ppb,P
MY1,NOX,13/05/2017 08:45,178.10001,ppb,P
MY1,NOX,13/05/2017 09:00,149.39999,ppb,P
MY1,NOX,13/05/2017 09:15,149.39999,ppb,P
MY1,NOX,13/05/2017 09:30,149.39999,ppb,P
MY1,NOX,13/05/2017 09:45,149.39999,ppb,P
MY1,NOX,13/05/2017 10:00,198.00000,ppb,P
MY1,NOX,13/05/2017 10:15,198.00000,ppb,P
MY1,NOX,13/05/2017 10:30,198.00000,ppb,P
MY1,NOX,13/05/2017 10:45,198.00000,ppb,P
MY1,NOX,13/05/2017 11:00,198.39999,ppb,P
MY1,NOX,13/05/2017 11:15,198.39999,ppb,P
MY1,NOX,13/05/2017 11:30,198.39999,ppb,P
MY1,NOX,13/05/2017 11:45,198.39999,ppb,P
MY1,NOX,13/05/2017 12:00,224.80000,ppb,P
MY1,NOX,13/05/2017 12:15,224.80000,ppb,P
MY1,NOX,13/05/2017 12:30,224.80000,ppb,P
MY1,NOX,13/05/2017 12:45,224.80000,ppb,P
MY1,NOX,13/05/2017 13:00,171.50000,ppb,P
MY1,NOX,13/05/2017 13:15,171.50000,ppb,P
MY1,NOX,13/05/2017 13:30,171.50000,ppb,P
MY1,NOX,13/05/2017 13:45,171.50000,ppb,P
MY1,NOX,13/05/2017 14:00,201.50000,ppb,P
MY1,NOX,13/05/2017 14:15,201.50000,ppb,P
MY1,NOX,13/05/2017 14:30,201.50000,ppb,P
MY1,NOX,13/05/2017 14:45,201.50000,ppb,P
MY1,NOX,13/05/2017 15:00,130.80000,ppb,P
MY1,NOX,13/05/2017 15:15,130.80000,ppb,P
MY1,NOX,13/05/2017 15:30,130.80000,ppb,P
MY1,NOX,13/05/2017 15:45,130.80000,ppb,P
MY1,NOX,13/05/2017 16:00,151.50000,ppb,P
MY1,NOX,13/05/2017 16:15,151.50000,ppb,P
MY1,NOX,13/05/2017 16:30,151.50000,ppb,P
MY1,NOX,13/05/2017 16:45,151.50000,ppb,P
MY1,NOX,13/05/2017 17:00,110.70000,ppb,P
MY1,NOX,13/05/2017 17:15,110.70000,ppb,P
MY1,NOX,13/05/2017 17:30,110.70000,ppb,P
MY1,NOX,13/05/2017 17:45,110.70000,ppb,P
MY1,NOX,13/05/2017 18:00,114.10000,ppb,P
MY1,NOX,13/05/2017 18:15,114.10000,ppb,P
MY1,NOX,13/05/2017 18:30,114.10000,ppb,P
MY1,NOX,13/05/2017 18:45,114.10000,ppb,P
MY1,NOX,13/05/2017 19:00,113.50000,ppb,P
MY1,NOX,13/05/2017 19:15,113.50000,ppb,P
MY1,NOX,13/05/2017 19:30,113.50000,ppb,P
MY1,NOX,13/05/2017 19:45,113.50000,ppb,P
MY1,NOX,13/05/2017 20:00,113.40000,ppb,P
MY1,NOX,13/05/2017 20:15,113.40000,ppb,P
MY1,NOX,13/05/2017 20:30,113.40000,ppb,P
MY1,NOX,13/05/2017 20:45,113.40000,ppb,P
MY1,NOX,13/05/2017 21:00,101.00000,ppb,P
MY1,NOX,13/05/2017 21:15,101.00000,ppb,P
MY1,NOX,13/05/2017 21:30,101.00000,ppb,P
MY1,NOX,13/05/2017 21:45,101.00000,ppb,P
MY1,NOX,13/05/2017 22:00,162.80000,ppb,P
MY1,NOX,13/05/2017 22:15,162.80000,ppb,P
MY1,NOX,13/05/2017 22:30,162.80000,ppb,P
MY1,NOX,13/05/2017 22:45,162.80000,ppb,P
MY1,NOX,13/05/2017 23:00,161.00000,ppb,P
MY1,NOX,13/05/2017 23:15,161.00000,ppb,P
MY1,NOX,13/05/2017 23:30,161.00000,ppb,P
MY1,NOX,13/05/2017 23:45,161.00000,ppb,P
MY1,NOX,14/05/2017 00:00,105.10000,ppb,P
MY1,NOX,14/05/2017 00:15,105.10000,ppb,P
MY1,NOX,14/05/2017 00:30,105.10000,ppb,P
MY1,NOX,14/05/2017 00:45,105.10000,ppb,P
MY1,NOX,14/05/2017 01:00,80.40000,ppb,P
MY1,NOX,14/05/2017 01:15,80.40000,ppb,P
MY1,NOX,14/05/2017 01:30,80.40000,ppb,P
MY1,NOX,14/05/2017 01:45,80.40000,ppb,P
MY1,NOX,14/05/2017 02:00,73.40000,ppb,P
MY1,NOX,14/05/2017 02:15,73.40000,ppb,P
MY1,NOX,14/05/2017 02:30,73.40000,ppb,P
MY1,NOX,14/05/2017 02:45,73.40000,ppb,P
MY1,NOX,14/05/2017 03:00,58.10000,ppb,P
MY1,NOX,14/05/2017 03:15,58.10000,ppb,P
MY1,NOX,14/05/2017 03:30,58.10000,ppb,P
MY1,NOX,14/05/2017 03:45,58.10000,ppb,P
MY1,NOX,14/05/2017 04:00,83.40000,ppb,P
MY1,NOX,14/05/2017 04:15,83.40000,ppb,P
MY1,NOX,14/05/2017 04:30,83.40000,ppb,P
MY1,NOX,14/05/2017 04:45,83.40000,ppb,P
MY1,NOX,14/05/2017 05:00,78.70000,ppb,P
MY1,NOX,14/05/2017 05:15,78.70000,ppb,P
MY1,NOX,14/05/2017 05:30,78.70000,ppb,P
MY1,NOX,14/05/2017 05:45,78.70000,ppb,P
MY1,NOX,14/05/2017 06:00,45.30000,ppb,P
MY1,NOX,14/05/2017 06:15,45.30000,ppb,P
MY1,NOX,14/05/2017 06:30,45.30000,ppb,P
MY1,NOX,14/05/2017 06:45,45.30000,ppb,P
MY1,NOX,14/05/2017 07:00,112.00000,ppb,P
MY1,NOX,14/05/2017 07:15,112.00000,ppb,P
MY1,NOX,14/05/2017 07:30,112.00000,ppb,P
MY1,NOX,14/05/2017 07:45,112.00000,ppb,P
MY1,NOX,14/05/2017 08:00,99.00000,ppb,P
MY1,NOX,14/05/2017 08:15,99.00000,ppb,P
MY1,NOX,14/05/2017 08:30,99.00000,ppb,P
MY1,NOX,14/05/2017 08:45,99.00000,ppb,P
MY1,NOX,14/05/2017 09:00,115.20000,ppb,P
MY1,NOX,14/05/2017 09:15,115.20000,ppb,P
MY1,NOX,14/05/2017 09:30,115.20000,ppb,P
MY1,NOX,14/05/2017 09:45,115.20000,ppb,P
MY1,NOX,14/05/2017 10:00,116.90000,ppb,P
MY1,NOX,14/05/2017 10:15,116.90000,ppb,P
MY1,NOX,14/05/2017 10:30,116.90000,ppb,P
MY1,NOX,14/05/2017 10:45,116.90000,ppb,P
MY1,NOX,14/05/2017 11:00,101.30000,ppb,P
MY1,NOX,14/05/2017 11:15,101.30000,ppb,P
MY1,NOX,14/05/2017 11:30,101.30000,ppb,P
MY1,NOX,14/05/2017 11:45,101.30000,ppb,P
MY1,NOX,14/05/2017 12:00,155.00000,ppb,P
MY1,NOX,14/05/2017 12:15,155.00000,ppb,P
MY1,NOX,14/05/2017 12:30,155.00000,ppb,P
MY1,NOX,14/05/2017 12:45,155.00000,ppb,P
MY1,NOX,14/05/2017 13:00,145.00000,ppb,P
MY1,NOX,14/05/2017 13:15,145.00000,ppb,P
MY1,NOX,14/05/2017 13:30,145.00000,ppb,P
MY1,NOX,14/05/2017 13:45,145.00000,ppb,P
MY1,NOX,14/05/2017 14:00,136.10001,ppb,P
MY1,NOX,14/05/2017 14:15,136.10001,ppb,P
MY1,NOX,14/05/2017 14:30,136.10001,ppb,P
MY1,NOX,14/05/2017 14:45,136.10001,ppb,P
MY1,NOX,14/05/2017 15:00,191.70000,ppb,P
MY1,NOX,14/05/2017 15:15,191.70000,ppb,P
MY1,NOX,14/05/2017 15:30,191.70000,ppb,P
MY1,NOX,14/05/2017 15:45,191.70000,ppb,P
MY1,NOX,14/05/2017 16:00,161.10001,ppb,P
MY1,NOX,14/05/2017 16:15,161.10001,ppb,P
MY1,NOX,14/05/2017 16:30,161.10001,ppb,P
MY1,NOX,14/05/2017 16:45,161.10001,ppb,P
MY1,NOX,14/05/2017 17:00,59.70000,ppb,P
MY1,NOX,14/05/2017 17:15,59.70000,ppb,P
MY1,NOX,14/05/2017 17:30,59.70000,ppb,P
MY1,NOX,14/05/2017 17:45,59.70000,ppb,P
MY1,NOX,14/05/2017 18:00,67.10000,ppb,P
